Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
4991,3.701878309249878,1047.0,1,1,40,79,1,100,small,False
4992,7.522465944290161,1286.0,1,1,1320,79,1,200,small,False
4993,2.6250102519989014,597.0,1,1,40,79,1,0,small,False
4994,3.2135214805603027,636.0,1,1,40,79,1,0,small,False
4995,2.331707239151001,589.0,1,1,40,79,1,0,small,False
4996,4.495541334152222,701.0,1,1,40,79,1,100,small,False
4997,5.670808792114258,1305.0,1,1,1320,79,1,400,small,False
4998,5.484326362609863,1015.0,1,1,40,79,1,300,small,False
4999,0.7353818416595459,242.0,1,1,40,79,1,200,small,False
5000,6.242654323577881,728.0,1,1,40,79,1,100,small,False
5001,5.828826427459717,751.0,1,1,40,79,1,300,small,False
5002,2.8879222869873047,639.0,1,1,40,79,1,200,small,False
5003,11.189800262451172,965.0,1,1,40,79,1,300,small,False
5004,2.1200406551361084,606.0,1,1,40,79,1,300,small,False
5005,2.151059627532959,621.0,1,1,40,79,1,200,small,False
5006,1.8301336765289307,607.0,1,1,40,79,1,200,small,False
5007,7.290249824523926,1268.0,1,1,40,79,1,300,small,False
5008,5.164348840713501,1297.0,1,1,1320,79,1,400,small,False
5009,2.4516077041625977,603.0,1,1,40,79,1,100,small,False
5010,1.0600781440734863,226.0,1,1,40,79,1,200,small,False
5011,2.8187673091888428,596.0,1,1,40,79,1,100,small,False
5012,1.6909704208374023,614.0,1,1,40,79,1,0,small,False
5013,5.146174192428589,741.0,1,1,40,79,1,300,small,False
5014,6.1675286293029785,727.0,1,1,40,79,1,100,small,False
5015,0.7330224514007568,243.0,1,1,40,79,1,0,small,False
5016,1.9016189575195312,613.0,1,1,40,79,1,200,small,False
5017,3.6699233055114746,795.0,1,1,40,79,1,300,small,False
5018,0.6070313453674316,247.0,1,1,40,79,1,0,small,False
5019,2.3319272994995117,593.0,1,1,40,79,1,100,small,False
5020,0.6771130561828613,250.0,1,1,40,79,1,0,small,False
5021,3.459087371826172,555.0,1,1,40,79,1,100,small,False
5022,0.5749878883361816,248.0,1,1,40,79,1,0,small,False
5023,1.9376378059387207,602.0,1,1,40,79,1,200,small,False
5024,0.6248807907104492,249.0,1,1,40,79,1,200,small,False
5025,6.420837640762329,1008.0,1,1,40,79,1,400,small,False
5026,3.652355670928955,587.0,1,1,40,79,1,300,small,False
5027,0.6801154613494873,251.0,1,1,40,79,1,0,small,False
5028,2.8143234252929688,640.0,1,1,40,79,1,0,small,False
5029,0.6830170154571533,238.0,1,1,40,79,1,0,small,False
5030,0.6309218406677246,249.0,1,1,40,79,1,0,small,False
5031,7.670067548751831,995.0,1,1,40,79,1,400,small,False
5032,1.4229927062988281,147.0,1,1,40,79,1,0,small,False
5033,2.8579673767089844,639.0,1,1,40,79,1,0,small,False
5034,3.0799567699432373,637.0,1,1,40,79,1,0,small,False
5035,1.5450139045715332,616.0,1,1,40,79,1,0,small,False
5036,11.856213808059692,2581.0,1,1,1320,79,1,700,small,False
5037,2.367353916168213,737.0,1,1,40,79,1,300,small,False
5038,9.061469078063965,995.0,1,1,40,79,1,200,small,False
5039,2.169293165206909,601.0,1,1,40,79,1,0,small,False
5040,0.6829822063446045,247.0,1,1,40,79,1,0,small,False
5041,9.00410509109497,979.0,1,1,40,79,1,400,small,False
5042,13.094000339508057,1230.0,1,1,1320,79,1,300,small,False
5043,9.079604625701904,1268.0,1,1,1320,79,1,400,small,False
5044,1.5620598793029785,610.0,1,1,40,79,1,200,small,False
5045,3.089373826980591,637.0,1,1,40,79,1,100,small,False
5046,1.6579818725585938,651.0,1,1,40,79,1,0,small,False
5047,0.7972292900085449,245.0,1,1,40,79,1,0,small,False
5048,0.7016701698303223,235.0,1,1,40,79,1,0,small,False
5049,7.12814474105835,1001.0,1,1,40,79,1,300,small,False
5050,4.733791351318359,719.0,1,1,40,79,1,400,small,False
5051,2.1491317749023438,584.0,1,1,40,79,1,0,small,False
5052,0.6401882171630859,246.0,1,1,40,79,1,0,small,False
5053,7.592450141906738,768.0,1,1,40,79,1,300,small,False
5054,0.8645799160003662,215.0,1,1,40,79,1,0,small,False
5055,3.8989486694335938,1315.0,1,1,1320,79,1,800,small,False
5056,2.02167010307312,601.0,1,1,40,79,1,100,small,False
5057,4.6550517082214355,1023.0,1,1,40,79,1,100,small,False
5058,5.228057861328125,1018.0,1,1,40,79,1,300,small,False
5059,3.254629611968994,1142.0,1,1,40,79,1,600,small,False
5060,2.785052537918091,640.0,1,1,40,79,1,0,small,False
5061,0.7139534950256348,243.0,1,1,40,79,1,0,small,False
5062,0.5989525318145752,249.0,1,1,40,79,1,0,small,False
5063,2.168828248977661,589.0,1,1,40,79,1,200,small,False
5064,0.7306177616119385,235.0,1,1,40,79,1,0,small,False
5065,3.864621639251709,757.0,1,1,40,79,1,200,small,False
5066,0.5910029411315918,247.0,1,1,40,79,1,0,small,False
5067,4.68862771987915,1022.0,1,1,40,79,1,300,small,False
5068,6.786470174789429,712.0,1,1,40,79,1,300,small,False
5069,7.114641189575195,1309.0,1,1,1320,79,1,200,small,False
5070,4.976876974105835,794.0,1,1,40,79,1,200,small,False
5071,3.1840734481811523,812.0,1,1,40,79,1,200,small,False
5072,5.41507625579834,754.0,1,1,40,79,1,200,small,False
5073,1.9773807525634766,624.0,1,1,40,79,1,0,small,False
5074,3.9291515350341797,1029.0,1,1,40,79,1,300,small,False
5075,5.434449911117554,1304.0,1,1,1320,79,1,300,small,False
5076,1.8283400535583496,598.0,1,1,40,79,1,0,small,False
5077,1.6939001083374023,651.0,1,1,40,79,1,100,small,False
5078,4.817925930023193,796.0,1,1,40,79,1,200,small,False
5079,2.989004373550415,735.0,1,1,40,79,1,200,small,False
5080,4.339492559432983,624.0,1,1,40,79,1,0,small,False
5081,0.6930103302001953,251.0,1,1,40,79,1,0,small,False
5082,5.4262659549713135,1325.0,1,1,1320,79,1,200,small,False
5083,1.681330680847168,621.0,1,1,40,79,1,100,small,False
5084,1.7489545345306396,610.0,1,1,40,79,1,100,small,False
5085,1.4470112323760986,653.0,1,1,40,79,1,200,small,False
5086,6.023766994476318,784.0,1,1,40,79,1,500,small,False
5087,0.6320912837982178,247.0,1,1,40,79,1,0,small,False
5088,0.7268881797790527,233.0,1,1,40,79,1,200,small,False
5089,3.7199411392211914,1034.0,1,1,40,79,1,300,small,False
5090,2.4670493602752686,625.0,1,1,40,79,1,200,small,False
5091,0.7131311893463135,246.0,1,1,40,79,1,0,small,False
5092,3.490525007247925,770.0,1,1,40,79,1,300,small,False
5093,0.7238051891326904,247.0,1,1,40,79,1,0,small,False
5094,5.034997224807739,1271.0,1,1,1320,79,1,700,small,False
5095,3.375943422317505,704.0,1,1,40,79,1,300,small,False
5096,5.512021064758301,1015.0,1,1,40,79,1,400,small,False
5097,0.6079564094543457,253.0,1,1,40,79,1,0,small,False
5098,5.932986497879028,1106.0,1,1,40,79,1,100,small,False
5099,9.008902549743652,1266.0,1,1,1320,79,1,300,small,False
5100,2.830225706100464,715.0,1,1,40,79,1,300,small,False
5101,2.467029094696045,609.0,1,1,40,79,1,0,small,False
5102,2.8263957500457764,742.0,1,1,40,79,1,200,small,False
5103,0.6610946655273438,247.0,1,1,40,79,1,0,small,False
5104,2.273927927017212,592.0,1,1,40,79,1,200,small,False
5105,1.887927532196045,599.0,1,1,40,79,1,0,small,False
5106,6.669805288314819,1388.0,1,1,1320,79,1,500,small,False
5107,2.314088821411133,614.0,1,1,40,79,1,300,small,False
5108,2.448920965194702,589.0,1,1,40,79,1,100,small,False
5109,2.0355544090270996,618.0,1,1,40,79,1,100,small,False
5110,12.370307683944702,945.0,1,1,40,79,1,400,small,False
5111,4.853604316711426,1024.0,1,1,40,79,1,200,small,False
5112,5.5055060386657715,1306.0,1,1,40,79,1,500,small,False
5113,6.010854482650757,1008.0,1,1,40,79,1,300,small,False
5114,2.282994508743286,723.0,1,1,40,79,1,300,small,False
5115,0.5921425819396973,252.0,1,1,40,79,1,0,small,False
5116,5.583751440048218,1015.0,1,1,40,79,1,400,small,False
5117,0.6009516716003418,247.0,1,1,40,79,1,0,small,False
5118,0.6701204776763916,247.0,1,1,40,79,1,0,small,False
5119,2.3068034648895264,752.0,1,1,40,79,1,300,small,False
5120,2.8741066455841064,740.0,1,1,40,79,1,400,small,False
5121,3.4274678230285645,634.0,1,1,40,79,1,0,small,False
5122,3.5269479751586914,633.0,1,1,40,79,1,0,small,False
5123,6.714034795761108,679.0,1,1,40,79,1,100,small,False
5124,0.7866721153259277,234.0,1,1,40,79,1,0,small,False
5125,0.7611150741577148,231.0,1,1,40,79,1,0,small,False
5126,4.426262378692627,743.0,1,1,40,79,1,200,small,False
5127,3.027047634124756,814.0,1,1,40,79,1,400,small,False
5128,2.5302329063415527,593.0,1,1,40,79,1,200,small,False
5129,5.328205108642578,1015.0,1,1,40,79,1,400,small,False
5130,3.1894633769989014,775.0,1,1,40,79,1,100,small,False
5131,5.382676839828491,742.0,1,1,40,79,1,200,small,False
5132,0.6723732948303223,239.0,1,1,40,79,1,200,small,False
5133,4.085114002227783,1045.0,1,1,40,79,1,300,small,False
5134,11.150442123413086,1070.0,1,1,40,79,1,300,small,False
5135,0.6610293388366699,243.0,1,1,40,79,1,0,small,False
5136,4.550271272659302,1029.0,1,1,40,79,1,600,small,False
5137,3.1933858394622803,1064.0,1,1,40,79,1,300,small,False
5138,5.386195421218872,790.0,1,1,40,79,1,200,small,False
5139,0.6230282783508301,246.0,1,1,40,79,1,0,small,False
5140,1.992962121963501,613.0,1,1,40,79,1,100,small,False
5141,3.5214853286743164,747.0,1,1,40,79,1,400,small,False
5142,1.6999833583831787,622.0,1,1,40,79,1,0,small,False
5143,3.9118025302886963,768.0,1,1,40,79,1,100,small,False
5144,0.5619208812713623,250.0,1,1,40,79,1,0,small,False
5145,5.596771717071533,1012.0,1,1,40,79,1,100,small,False
5146,0.7821164131164551,246.0,1,1,40,79,1,0,small,False
5147,0.9029362201690674,250.0,1,1,40,79,1,0,small,False
5148,2.809415340423584,729.0,1,1,40,79,1,100,small,False
5149,1.5898213386535645,652.0,1,1,40,79,1,200,small,False
5150,10.352487325668335,971.0,1,1,40,79,1,500,small,False
5151,2.005032539367676,629.0,1,1,40,79,1,300,small,False
5152,5.584801912307739,758.0,1,1,40,79,1,400,small,False
5153,10.126467227935791,1474.0,1,1,1320,79,1,600,small,False
5154,0.6030001640319824,252.0,1,1,40,79,1,200,small,False
5155,4.420168161392212,1332.0,1,1,1320,79,1,300,small,False
5156,5.298150062561035,1410.0,1,1,1320,79,1,100,small,False
5157,3.339310884475708,774.0,1,1,40,79,1,100,small,False
5158,0.7001004219055176,239.0,1,1,40,79,1,0,small,False
5159,11.523227214813232,978.0,1,1,40,79,1,400,small,False
5160,11.312506914138794,1290.0,1,1,1320,79,1,300,small,False
5161,8.840580224990845,1296.0,1,1,1320,79,1,700,small,False
5162,9.393950462341309,1031.0,1,1,40,79,1,400,small,False
5163,5.430753946304321,1057.0,1,1,40,79,1,300,small,False
5164,2.9330427646636963,637.0,1,1,40,79,1,0,small,False
5165,11.502617120742798,773.0,1,1,40,79,1,200,small,False
5166,10.303437948226929,1012.0,1,1,40,79,1,300,small,False
5167,3.7792134284973145,740.0,1,1,40,79,1,200,small,False
5168,8.93418288230896,1015.0,1,1,40,79,1,200,small,False
5169,10.991980791091919,1026.0,1,1,40,79,1,500,small,False
5170,2.5791497230529785,622.0,1,1,40,79,1,200,small,False
5171,1.0890488624572754,246.0,1,1,40,79,1,0,small,False
5172,0.9049742221832275,250.0,1,1,40,79,1,0,small,False
5173,6.538179159164429,1028.0,1,1,40,79,1,600,small,False
5174,4.788953065872192,638.0,1,1,40,79,1,100,small,False
5175,0.9900760650634766,251.0,1,1,40,79,1,0,small,False
5176,0.9780082702636719,249.0,1,1,40,79,1,200,small,False
5177,0.8980326652526855,249.0,1,1,40,79,1,0,small,False
5178,3.069270133972168,649.0,1,1,40,79,1,100,small,False
5179,4.893947124481201,814.0,1,1,40,79,1,100,small,False
5180,7.737103462219238,762.0,1,1,40,79,1,100,small,False
5181,5.474094390869141,810.0,1,1,40,79,1,300,small,False
5182,5.592390298843384,749.0,1,1,40,79,1,300,small,False
5183,1.003443956375122,246.0,1,1,40,79,1,0,small,False
5184,11.939537048339844,1297.0,1,1,1320,79,1,300,small,False
5185,9.165906190872192,1129.0,1,1,40,79,1,500,small,False
5186,1.1322407722473145,235.0,1,1,40,79,1,200,small,False
5187,13.856058597564697,988.0,1,1,40,79,1,200,small,False
5188,6.864020347595215,1052.0,1,1,40,79,1,300,small,False
5189,6.900541543960571,802.0,1,1,40,79,1,200,small,False
5190,2.586989641189575,631.0,1,1,40,79,1,0,small,False
5191,12.17184853553772,1000.0,1,1,40,79,1,400,small,False
5192,2.807671546936035,622.0,1,1,40,79,1,0,small,False
5193,1.0813491344451904,241.0,1,1,40,79,1,0,small,False
5194,1.0179729461669922,248.0,1,1,40,79,1,0,small,False
5195,1.257951259613037,233.0,1,1,40,79,1,200,small,False
5196,1.2211263179779053,248.0,1,1,40,79,1,0,small,False
5197,10.36830735206604,1548.0,1,1,1320,79,1,100,small,False
5198,6.257461786270142,607.0,1,1,40,79,1,0,small,False
5199,0.9938244819641113,250.0,1,1,40,79,1,0,small,False
5200,3.680798053741455,746.0,1,1,40,79,1,200,small,False
5201,3.9793167114257812,727.0,1,1,40,79,1,100,small,False
5202,0.9540095329284668,251.0,1,1,40,79,1,0,small,False
5203,1.248253345489502,241.0,1,1,40,79,1,0,small,False
5204,2.493893623352051,618.0,1,1,40,79,1,100,small,False
5205,3.3529841899871826,593.0,1,1,40,79,1,400,small,False
5206,1.1360080242156982,248.0,1,1,40,79,1,0,small,False
5207,7.468449831008911,1022.0,1,1,40,79,1,500,small,False
5208,8.561407089233398,753.0,1,1,40,79,1,400,small,False
5209,10.539615631103516,710.0,1,1,40,79,1,300,small,False
5210,7.33357834815979,1340.0,1,1,1320,79,1,700,small,False
5211,11.210476160049438,1395.0,1,1,1320,79,1,400,small,False
5212,7.286047458648682,1024.0,1,1,40,79,1,100,small,False
5213,4.546169996261597,640.0,1,1,40,79,1,200,small,False
5214,5.616373538970947,575.0,1,1,40,79,1,100,small,False
5215,3.4281535148620605,594.0,1,1,40,79,1,100,small,False
5216,4.853266716003418,638.0,1,1,40,79,1,100,small,False
5217,8.919082403182983,709.0,1,1,40,79,1,0,small,False
5218,6.77615761756897,627.0,1,1,40,79,1,300,small,False
5219,7.482140302658081,1028.0,1,1,40,79,1,300,small,False
5220,1.0203135013580322,250.0,1,1,40,79,1,0,small,False
5221,8.025729179382324,1024.0,1,1,40,79,1,400,small,False
5222,1.0169157981872559,252.0,1,1,40,79,1,0,small,False
5223,1.2824230194091797,234.0,1,1,40,79,1,0,small,False
5224,8.503618001937866,1302.0,1,1,1320,79,1,100,small,False
5225,2.801628589630127,622.0,1,1,40,79,1,100,small,False
5226,4.693068742752075,639.0,1,1,40,79,1,0,small,False
5227,22.19199252128601,1241.0,1,1,1320,79,1,600,small,False
5228,2.8839688301086426,624.0,1,1,40,79,1,0,small,False
5229,7.969713449478149,1333.0,1,1,1320,79,1,300,small,False
5230,6.301165342330933,601.0,1,1,40,79,1,200,small,False
5231,7.256823301315308,1140.0,1,1,40,79,1,700,small,False
5232,9.039883375167847,791.0,1,1,40,79,1,300,small,False
5233,7.56200098991394,761.0,1,1,40,79,1,0,small,False
5234,1.0899558067321777,247.0,1,1,40,79,1,0,small,False
5235,11.317403793334961,607.0,1,1,40,79,1,1100,small,False
5236,6.574195861816406,1331.0,1,1,1320,79,1,300,small,False
5237,1.0629994869232178,246.0,1,1,40,79,1,0,small,False
5238,7.226358652114868,704.0,1,1,40,79,1,200,small,False
5239,7.221644878387451,794.0,1,1,40,79,1,100,small,False
5240,5.0187647342681885,814.0,1,1,40,79,1,0,small,False
5241,5.9346325397491455,745.0,1,1,40,79,1,200,small,False
5242,13.05209493637085,1298.0,1,1,1320,79,1,300,small,False
5243,5.0539350509643555,638.0,1,1,40,79,1,100,small,False
5244,8.98508334159851,1323.0,1,1,1320,79,1,400,small,False
5245,8.562019348144531,1134.0,1,1,40,79,1,300,small,False
5246,8.750191926956177,1008.0,1,1,40,79,1,400,small,False
5247,5.729730129241943,1414.0,1,1,1320,79,1,300,small,False
5248,6.6259119510650635,1894.0,1,1,1320,79,1,700,small,False
5249,6.071201801300049,1011.0,1,1,40,79,1,900,small,False
5250,0.6179242134094238,246.0,1,1,40,79,1,0,small,False
5251,1.5991103649139404,637.0,1,1,40,79,1,100,small,False
5252,6.575966835021973,1387.0,1,1,1320,79,1,200,small,False
5253,1.4954700469970703,653.0,1,1,40,79,1,400,small,False
5254,5.1570258140563965,792.0,1,1,40,79,1,200,small,False
5255,2.146786689758301,618.0,1,1,40,79,1,100,small,False
5256,3.143544912338257,780.0,1,1,40,79,1,200,small,False
5257,0.6329426765441895,250.0,1,1,40,79,1,0,small,False
5258,2.1489450931549072,601.0,1,1,40,79,1,100,small,False
5259,3.455143928527832,601.0,1,1,40,79,1,100,small,False
5260,1.9503796100616455,625.0,1,1,40,79,1,0,small,False
5261,2.498926877975464,605.0,1,1,40,79,1,200,small,False
5262,2.2137820720672607,618.0,1,1,40,79,1,100,small,False
5263,3.323676347732544,1048.0,1,1,40,79,1,400,small,False
5264,4.5560667514801025,1330.0,1,1,1320,79,1,100,small,False
5265,5.2424492835998535,1402.0,1,1,1320,79,1,500,small,False
5266,0.6981000900268555,237.0,1,1,40,79,1,0,small,False
5267,30.245054483413696,558.0,1,1,898,79,2,400,small,False
5268,3.6941912174224854,1034.0,1,1,40,79,1,100,small,False
5269,3.590407371520996,785.0,1,1,40,79,1,100,small,False
5270,3.681835174560547,1344.0,1,1,1320,79,1,0,small,False
5271,3.116342782974243,637.0,1,1,40,79,1,100,small,False
5272,4.390881538391113,1140.0,1,1,40,79,1,200,small,False
5273,4.730391979217529,1324.0,1,1,1320,79,1,600,small,False
5274,3.465585708618164,733.0,1,1,40,79,1,300,small,False
5275,2.7358295917510986,641.0,1,1,40,79,1,0,small,False
5276,5.714288949966431,1306.0,1,1,1320,79,1,700,small,False
5277,0.6810379028320312,230.0,1,1,40,79,1,0,small,False
5278,3.8742458820343018,767.0,1,1,40,79,1,100,small,False
5279,0.6448986530303955,240.0,1,1,40,79,1,0,small,False
5280,2.4419946670532227,603.0,1,1,40,79,1,100,small,False
5281,4.877621173858643,1310.0,1,1,40,79,1,400,small,False
5282,1.5492911338806152,648.0,1,1,40,79,1,0,small,False
5283,3.1440269947052,636.0,1,1,40,79,1,100,small,False
5284,4.128072738647461,1425.0,1,1,1320,79,1,300,small,False
5285,5.285281658172607,791.0,1,1,40,79,1,200,small,False
5286,2.046834945678711,599.0,1,1,40,79,1,100,small,False
5287,6.231204032897949,1010.0,1,1,40,79,1,300,small,False
5288,0.5950207710266113,248.0,1,1,40,79,1,0,small,False
5289,1.3144476413726807,617.0,1,1,40,79,1,0,small,False
5290,2.2081217765808105,594.0,1,1,40,79,1,100,small,False
5291,1.6313035488128662,625.0,1,1,40,79,1,400,small,False
5292,4.277195930480957,802.0,1,1,40,79,1,300,small,False
5293,0.639542818069458,251.0,1,1,40,79,1,0,small,False
5294,6.72890567779541,1004.0,1,1,40,79,1,500,small,False
5295,1.802034854888916,636.0,1,1,40,79,1,200,small,False
5296,6.908870458602905,674.0,1,1,40,79,1,200,small,False
5297,1.7191455364227295,651.0,1,1,40,79,1,300,small,False
5298,8.751558303833008,696.0,1,1,40,79,1,300,small,False
5299,2.811047077178955,640.0,1,1,40,79,1,200,small,False
5300,5.84041166305542,1320.0,1,1,1320,79,1,300,small,False
5301,0.6230161190032959,250.0,1,1,40,79,1,0,small,False
5302,3.0806610584259033,637.0,1,1,40,79,1,0,small,False
5303,6.4328649044036865,1299.0,1,1,1320,79,1,200,small,False
5304,7.19587779045105,997.0,1,1,40,79,1,400,small,False
5305,1.7399146556854248,619.0,1,1,40,79,1,0,small,False
5306,4.660305738449097,1325.0,1,1,1320,79,1,0,small,False
5307,2.871220350265503,640.0,1,1,40,79,1,200,small,False
5308,0.6128783226013184,250.0,1,1,40,79,1,0,small,False
5309,1.8138766288757324,615.0,1,1,40,79,1,0,small,False
5310,0.6700291633605957,238.0,1,1,40,79,1,0,small,False
5311,2.871922492980957,639.0,1,1,40,79,1,0,small,False
5312,1.983001708984375,617.0,1,1,40,79,1,200,small,False
5313,1.6519737243652344,613.0,1,1,40,79,1,400,small,False
5314,31.157533407211304,3298.0,1,2,516,116,2,11250,small,False
5315,30.214985609054565,792.0,1,1,40,79,1,1500,small,False
5316,1.055025339126587,217.0,1,1,40,79,1,0,small,False
5317,0.7248349189758301,239.0,1,1,40,79,1,0,small,False
5318,0.6730711460113525,247.0,1,1,40,79,1,200,small,False
5319,0.941856861114502,240.0,1,1,40,79,1,200,small,False
5320,27.165406703948975,780.0,1,1,40,79,1,400,small,False
5321,2.302196979522705,208.0,1,1,40,79,1,0,small,False
5322,5.283167839050293,721.0,1,1,40,79,1,100,small,False
5323,2.8249576091766357,6.0,1,1,40,79,1,0,small,False
5324,3.404813289642334,607.0,1,1,40,79,1,200,small,False
5325,7.156153678894043,772.0,1,1,40,79,1,200,small,False
5326,0.9259636402130127,232.0,1,1,40,79,1,0,small,False
5327,1.0810508728027344,222.0,1,1,40,79,1,0,small,False
5328,1.1554391384124756,224.0,1,1,40,79,1,200,small,False
5329,9.746843338012695,997.0,1,1,40,79,1,300,small,False
5330,5.291577339172363,722.0,1,1,40,79,1,300,small,False
5331,3.980053424835205,804.0,1,1,40,79,1,100,small,False
5332,1.0088965892791748,201.0,1,1,40,79,1,200,small,False
5333,7.400859832763672,770.0,1,1,40,79,1,200,small,False
5334,4.53512978553772,738.0,1,1,40,79,1,200,small,False
5335,1.3377492427825928,610.0,1,1,40,79,1,0,small,False
5336,2.0979080200195312,610.0,1,1,40,79,1,0,small,False
5337,10.480968475341797,1249.0,1,1,1320,79,1,400,small,False
5338,8.416484594345093,649.0,1,1,40,79,1,200,small,False
5339,5.367802381515503,790.0,1,1,40,79,1,400,small,False
5340,2.0068788528442383,629.0,1,1,40,79,1,300,small,False
5341,2.2967138290405273,612.0,1,1,40,79,1,0,small,False
5342,7.957367181777954,994.0,1,1,40,79,1,400,small,False
5343,7.061316013336182,774.0,1,1,40,79,1,200,small,False
5344,3.165820837020874,635.0,1,1,40,79,1,200,small,False
5345,2.0450539588928223,612.0,1,1,40,79,1,200,small,False
5346,0.7509951591491699,243.0,1,1,40,79,1,200,small,False
5347,6.861843109130859,776.0,1,1,40,79,1,200,small,False
5348,12.170457124710083,1242.0,1,1,1320,79,1,300,small,False
5349,3.700324773788452,704.0,1,1,40,79,1,400,small,False
5350,0.8548657894134521,238.0,1,1,40,79,1,0,small,False
5351,9.249428987503052,753.0,1,1,40,79,1,100,small,False
5352,3.0940499305725098,637.0,1,1,40,79,1,200,small,False
5353,2.1099743843078613,596.0,1,1,40,79,1,200,small,False
5354,0.7581455707550049,233.0,1,1,40,79,1,0,small,False
5355,0.8280355930328369,234.0,1,1,40,79,1,0,small,False
5356,4.78203272819519,613.0,1,1,40,79,1,200,small,False
5357,8.156726598739624,665.0,1,1,40,79,1,200,small,False
5358,5.836963891983032,1019.0,1,1,40,79,1,400,small,False
5359,11.329882383346558,958.0,1,1,40,79,1,300,small,False
5360,15.726322889328003,926.0,1,1,40,79,1,300,small,False
5361,3.7400407791137695,734.0,1,1,40,79,1,400,small,False
5362,9.459551572799683,689.0,1,1,40,79,1,100,small,False
5363,16.54949402809143,1213.0,1,1,1320,79,1,700,small,False
5364,0.7277615070343018,241.0,1,1,40,79,1,0,small,False
5365,18.637048482894897,1195.0,1,1,1320,79,1,500,small,False
5366,4.409831523895264,624.0,1,1,40,79,1,0,small,False
5367,16.14132571220398,933.0,1,1,40,79,1,500,small,False
5368,7.933688402175903,765.0,1,1,40,79,1,400,small,False
5369,0.8059813976287842,235.0,1,1,40,79,1,0,small,False
5370,3.5418293476104736,731.0,1,1,40,79,1,100,small,False
5371,2.0848641395568848,603.0,1,1,40,79,1,200,small,False
5372,3.4655420780181885,633.0,1,1,40,79,1,200,small,False
5373,20.756905555725098,867.0,1,1,40,79,1,500,small,False
5374,13.060901165008545,658.0,1,1,40,79,1,200,small,False
5375,0.9380249977111816,203.0,1,1,40,79,1,0,small,False
5376,2.410691499710083,586.0,1,1,40,79,1,0,small,False
5377,2.0780200958251953,606.0,1,1,40,79,1,300,small,False
5378,4.333420753479004,707.0,1,1,40,79,1,200,small,False
5379,0.7559430599212646,235.0,1,1,40,79,1,0,small,False
5380,1.1918704509735107,180.0,1,1,40,79,1,0,small,False
5381,23.520699977874756,519.0,1,1,40,79,1,100,small,False
5382,5.4706032276153564,636.0,1,1,40,79,1,400,small,False
5383,50.37461543083191,470.0,1,1,40,79,1,300,small,False
5384,52.06315279006958,382.0,1,1,722,84,2,100,small,False
5385,33.52046275138855,584.0,1,1,40,79,1,400,small,False
5386,3.4399025440216064,633.0,1,1,40,79,1,100,small,False
5387,2.667590618133545,593.0,1,1,40,79,1,0,small,False
5388,2.1108453273773193,600.0,1,1,40,79,1,100,small,False
5389,0.6799650192260742,241.0,1,1,40,79,1,0,small,False
5390,0.8340165615081787,229.0,1,1,40,79,1,0,small,False
5391,0.6839838027954102,250.0,1,1,40,79,1,0,small,False
5392,0.6767446994781494,236.0,1,1,40,79,1,0,small,False
5393,0.656752347946167,251.0,1,1,40,79,1,0,small,False
5394,0.6209671497344971,251.0,1,1,40,79,1,200,small,False
5395,12.194389343261719,687.0,1,1,40,79,1,100,small,False
5396,8.824497938156128,730.0,1,1,40,79,1,200,small,False
5397,2.750743865966797,738.0,1,1,40,79,1,200,small,False
5398,9.643326759338379,1265.0,1,1,1320,79,1,400,small,False
5399,4.183236837387085,728.0,1,1,40,79,1,200,small,False
5400,4.776567697525024,1025.0,1,1,40,79,1,200,small,False
5401,3.766023635864258,1322.0,1,1,1320,79,1,300,small,False
5402,9.630255222320557,1371.0,1,1,1320,79,1,400,small,False
5403,3.1579320430755615,813.0,1,1,40,79,1,400,small,False
5404,0.664947509765625,247.0,1,1,40,79,1,0,small,False
5405,2.197085380554199,591.0,1,1,40,79,1,100,small,False
5406,3.9143481254577637,732.0,1,1,40,79,1,100,small,False
5407,0.726921558380127,246.0,1,1,40,79,1,0,small,False
5408,1.621016502380371,630.0,1,1,40,79,1,0,small,False
5409,5.433807134628296,750.0,1,1,40,79,1,200,small,False
5410,0.6895608901977539,244.0,1,1,40,79,1,0,small,False
5411,7.2158825397491455,1006.0,1,1,40,79,1,200,small,False
5412,21.52363681793213,1530.0,1,1,1320,79,1,700,small,False
5413,4.856797218322754,725.0,1,1,40,79,1,200,small,False
5414,3.0989484786987305,767.0,1,1,40,79,1,100,small,False
5415,4.846108913421631,1025.0,1,1,40,79,1,300,small,False
5416,3.3222994804382324,635.0,1,1,40,79,1,0,small,False
5417,6.260478973388672,782.0,1,1,40,79,1,400,small,False
5418,7.622740745544434,1301.0,1,1,1320,79,1,300,small,False
5419,0.6449968814849854,251.0,1,1,40,79,1,0,small,False
5420,1.7872183322906494,622.0,1,1,40,79,1,0,small,False
5421,9.590710878372192,979.0,1,1,40,79,1,400,small,False
5422,1.7117586135864258,619.0,1,1,40,79,1,100,small,False
5423,0.7500059604644775,242.0,1,1,40,79,1,0,small,False
5424,4.859707355499268,695.0,1,1,40,79,1,200,small,False
5425,2.404078960418701,739.0,1,1,40,79,1,100,small,False
5426,0.6070821285247803,247.0,1,1,40,79,1,0,small,False
5427,0.635033130645752,251.0,1,1,40,79,1,0,small,False
5428,2.449601173400879,602.0,1,1,40,79,1,100,small,False
5429,1.9699842929840088,598.0,1,1,40,79,1,100,small,False
