Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
212,53.09424686431885,1249.0,1,1,1320,79,1,400,small,False
213,4.1330952644348145,235.0,1,1,40,79,1,0,small,False
214,56.44998216629028,1237.0,1,1,1320,79,1,400,small,False
215,3.631696939468384,228.0,1,1,40,79,1,200,small,False
216,3.0638489723205566,242.0,1,1,40,79,1,200,small,False
217,2.953521728515625,249.0,1,1,40,79,1,0,small,False
218,3.8701441287994385,212.0,1,1,40,79,1,200,small,False
219,19.228179693222046,1312.0,1,1,1320,79,1,400,small,False
220,3.2801108360290527,228.0,1,1,40,79,1,200,small,False
221,10.210462093353271,586.0,1,1,40,79,1,300,small,False
222,86.47535848617554,658.0,1,1,898,79,2,400,small,False
223,13.01117467880249,624.0,1,1,40,79,1,300,small,False
224,3.4072582721710205,244.0,1,1,40,79,1,0,small,False
225,2.5826075077056885,250.0,1,1,40,79,1,200,small,False
226,3.2697196006774902,245.0,1,1,40,79,1,0,small,False
227,45.11471652984619,970.0,1,1,40,79,1,200,small,False
228,15.89372444152832,567.0,1,1,40,79,1,100,small,False
229,4.227626085281372,228.0,1,1,40,79,1,0,small,False
230,3.568570137023926,229.0,1,1,40,79,1,200,small,False
231,54.01908016204834,943.0,1,1,40,79,1,100,small,False
232,2.9225754737854004,235.0,1,1,40,79,1,0,small,False
233,3.748577356338501,234.0,1,1,40,79,1,0,small,False
234,4.390329837799072,229.0,1,1,40,79,1,200,small,False
235,14.053695678710938,608.0,1,1,40,79,1,0,small,False
236,3.059772491455078,241.0,1,1,40,79,1,200,small,False
237,4.078857183456421,234.0,1,1,40,79,1,0,small,False
238,11.101698875427246,558.0,1,1,40,79,1,100,small,False
239,3.229156017303467,236.0,1,1,40,79,1,200,small,False
240,22.259910106658936,792.0,1,1,40,79,1,200,small,False
241,4.2288658618927,231.0,1,1,40,79,1,0,small,False
242,3.7832329273223877,230.0,1,1,40,79,1,0,small,False
243,17.431615352630615,193.0,1,1,40,79,1,0,small,False
244,3.4664063453674316,243.0,1,1,40,79,1,200,small,False
245,3.2987515926361084,241.0,1,1,40,79,1,0,small,False
246,3.2443342208862305,235.0,1,1,40,79,1,200,small,False
247,2.88934588432312,249.0,1,1,40,79,1,0,small,False
248,2.957228899002075,246.0,1,1,40,79,1,0,small,False
249,35.27641177177429,999.0,1,1,40,79,1,500,small,False
250,47.08041715621948,686.0,1,1,40,79,1,200,small,False
251,3.248769760131836,242.0,1,1,40,79,1,0,small,False
252,2.9260056018829346,243.0,1,1,40,79,1,0,small,False
253,9.270701169967651,614.0,1,1,40,79,1,100,small,False
254,2.9333696365356445,251.0,1,1,40,79,1,0,small,False
255,4.06843113899231,228.0,1,1,40,79,1,0,small,False
256,14.316011428833008,607.0,1,1,40,79,1,200,small,False
257,13.211368799209595,626.0,1,1,40,79,1,200,small,False
258,3.6149818897247314,241.0,1,1,40,79,1,0,small,False
259,15.619558572769165,691.0,1,1,40,79,1,100,small,False
260,4.290909767150879,229.0,1,1,40,79,1,0,small,False
261,3.046947717666626,242.0,1,1,40,79,1,0,small,False
262,3.526444435119629,235.0,1,1,40,79,1,200,small,False
263,3.0539493560791016,246.0,1,1,40,79,1,0,small,False
264,11.434922218322754,-14.0,1,1,40,79,1,0,small,False
265,3.3412160873413086,231.0,1,1,40,79,1,0,small,False
266,7.320951700210571,621.0,1,1,40,79,1,300,small,False
267,3.0235726833343506,237.0,1,1,40,79,1,0,small,False
268,23.807183980941772,1019.0,1,1,40,79,1,500,small,False
269,3.358389139175415,236.0,1,1,40,79,1,200,small,False
270,3.2614893913269043,240.0,1,1,40,79,1,200,small,False
271,3.2191572189331055,241.0,1,1,40,79,1,200,small,False
272,7.370317697525024,633.0,1,1,40,79,1,100,small,False
273,25.170432567596436,576.0,1,1,40,79,1,100,small,False
274,43.956456422805786,513.0,1,1,40,79,1,100,small,False
275,3.0626800060272217,245.0,1,1,40,79,1,0,small,False
276,3.0183329582214355,251.0,1,1,40,79,1,0,small,False
277,12.751529216766357,624.0,1,1,40,79,1,100,small,False
278,3.253523588180542,240.0,1,1,40,79,1,0,small,False
279,2.8841726779937744,248.0,1,1,40,79,1,200,small,False
280,22.475892066955566,584.0,1,1,40,79,1,0,small,False
281,96.6952178478241,583.0,1,1,40,79,1,300,small,False
282,12.158201932907104,-20.0,1,1,40,79,1,0,small,False
283,58.05374622344971,647.0,1,1,40,79,1,200,small,False
284,4.395433664321899,212.0,1,1,40,79,1,200,small,False
285,3.060871124267578,246.0,1,1,40,79,1,0,small,False
286,26.485140323638916,1008.0,1,1,40,79,1,100,small,False
287,4.474535703659058,228.0,1,1,40,79,1,0,small,False
288,5.3415398597717285,216.0,1,1,40,79,1,200,small,False
289,8.67909026145935,609.0,1,1,40,79,1,100,small,False
290,4.468722105026245,224.0,1,1,40,79,1,0,small,False
291,3.827986240386963,238.0,1,1,40,79,1,0,small,False
292,3.1217005252838135,239.0,1,1,40,79,1,0,small,False
293,3.574629545211792,232.0,1,1,40,79,1,0,small,False
294,16.024434804916382,1041.0,1,1,40,79,1,0,small,False
295,4.1404924392700195,221.0,1,1,40,79,1,200,small,False
296,4.664579391479492,213.0,1,1,40,79,1,0,small,False
297,4.732397556304932,230.0,1,1,40,79,1,0,small,False
298,7.723909616470337,135.0,1,1,40,79,1,0,small,False
299,6.181888103485107,153.0,1,1,40,79,1,0,small,False
300,24.02265501022339,980.0,1,1,40,79,1,0,small,False
301,11.721306562423706,712.0,1,1,40,79,1,200,small,False
302,6.834810972213745,146.0,1,1,40,79,1,0,small,False
303,4.019927740097046,228.0,1,1,40,79,1,0,small,False
304,3.918875217437744,226.0,1,1,40,79,1,0,small,False
305,38.26855778694153,944.0,1,1,40,79,1,500,small,False
306,25.764292001724243,783.0,1,1,40,79,1,100,small,False
307,4.665591478347778,218.0,1,1,40,79,1,200,small,False
308,3.030531406402588,236.0,1,1,40,79,1,200,small,False
309,4.61596417427063,223.0,1,1,40,79,1,200,small,False
310,89.23530793190002,589.0,1,1,40,79,1,300,small,False
311,2.8720648288726807,248.0,1,1,40,79,1,200,small,False
312,3.139522075653076,237.0,1,1,40,79,1,0,small,False
313,3.2962679862976074,238.0,1,1,40,79,1,0,small,False
314,13.458561182022095,603.0,1,1,40,79,1,300,small,False
315,62.789748191833496,930.0,1,1,40,79,1,400,small,False
316,51.538941621780396,723.0,1,1,40,79,1,400,small,False
317,11.604437828063965,713.0,1,1,40,79,1,0,small,False
318,20.196534633636475,1035.0,1,1,40,79,1,300,small,False
319,3.932732582092285,214.0,1,1,40,79,1,0,small,False
320,3.4240427017211914,231.0,1,1,40,79,1,0,small,False
321,16.568332195281982,1056.0,1,1,40,79,1,400,small,False
322,3.5057334899902344,243.0,1,1,40,79,1,0,small,False
323,4.022897243499756,225.0,1,1,40,79,1,200,small,False
324,21.057947397232056,1046.0,1,1,40,79,1,300,small,False
325,19.17629051208496,799.0,1,1,40,79,1,300,small,False
326,5.902134895324707,171.0,1,1,40,79,1,0,small,False
327,15.721324443817139,1034.0,1,1,40,79,1,200,small,False
328,5.861057281494141,164.0,1,1,40,79,1,0,small,False
329,2.5729990005493164,252.0,1,1,40,79,1,200,small,False
330,3.0877468585968018,233.0,1,1,40,79,1,0,small,False
331,12.883028507232666,741.0,1,1,40,79,1,100,small,False
332,24.10721778869629,1026.0,1,1,40,79,1,300,small,False
333,29.406367778778076,999.0,1,1,40,79,1,300,small,False
334,8.708751916885376,600.0,1,1,40,79,1,200,small,False
335,4.3346757888793945,226.0,1,1,40,79,1,200,small,False
336,43.88604998588562,978.0,1,1,40,79,1,400,small,False
337,20.804779767990112,726.0,1,1,40,79,1,400,small,False
338,3.274759531021118,237.0,1,1,40,79,1,0,small,False
339,4.196178913116455,235.0,1,1,40,79,1,0,small,False
340,5.714250326156616,190.0,1,1,40,79,1,0,small,False
341,2.7395341396331787,247.0,1,1,40,79,1,200,small,False
342,21.091028213500977,1020.0,1,1,40,79,1,300,small,False
343,7.599201202392578,618.0,1,1,40,79,1,200,small,False
344,3.000718116760254,236.0,1,1,40,79,1,0,small,False
345,3.646771192550659,234.0,1,1,40,79,1,200,small,False
346,3.166499376296997,249.0,1,1,40,79,1,200,small,False
347,6.4320807456970215,175.0,1,1,40,79,1,0,small,False
348,3.594632625579834,234.0,1,1,40,79,1,0,small,False
349,5.050883054733276,226.0,1,1,40,79,1,200,small,False
350,18.269551038742065,689.0,1,1,40,79,1,300,small,False
351,3.644418239593506,232.0,1,1,40,79,1,200,small,False
352,4.994703769683838,239.0,1,1,40,79,1,200,small,False
353,31.09710955619812,771.0,1,1,40,79,1,200,small,False
354,3.398989200592041,243.0,1,1,40,79,1,0,small,False
355,19.371626138687134,764.0,1,1,40,79,1,200,small,False
356,3.6004984378814697,228.0,1,1,40,79,1,0,small,False
357,3.341431140899658,248.0,1,1,40,79,1,0,small,False
358,3.7141194343566895,244.0,1,1,40,79,1,200,small,False
359,14.034151315689087,734.0,1,1,40,79,1,200,small,False
360,3.9836013317108154,230.0,1,1,40,79,1,0,small,False
361,3.3407304286956787,241.0,1,1,40,79,1,0,small,False
362,31.346269369125366,543.0,1,1,40,79,1,100,small,False
363,2.65786075592041,246.0,1,1,40,79,1,0,small,False
364,3.389073371887207,232.0,1,1,40,79,1,200,small,False
