Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
7294,9.274156332015991,4750.400000000087,1,2,1576,79,1,22000,small,False
7295,7.72929835319519,4609.000000000014,1,2,1575,79,1,19200,small,False
7296,6.7675065994262695,4559.200000000015,1,2,1576,79,1,20000,small,False
7297,24.57296848297119,2858.999999999828,1,2,978,143,2,17250,small,False
7298,5.164758920669556,3769.599999999977,1,2,40,199,1,19250,small,False
7299,7.5805981159210205,5253.400000000027,1,2,1576,79,1,22400,small,False
7300,0.8355100154876709,566.4000000000009,1,1,40,93,1,100,small,False
7301,5.8574378490448,4393.399999999986,1,2,40,184,1,19200,small,False
7302,24.774012088775635,2859.999999999828,1,2,978,143,2,20000,small,False
7303,24.283087968826294,2859.9999999998286,1,2,978,193,2,19250,small,False
7304,1.7989742755889893,1634.1999999999957,1,1,1320,84,1,400,small,False
7305,17.170735359191895,3494.99999999988,1,2,40,189,1,10050,small,False
7306,5.51709508895874,3967.399999999975,1,2,40,184,1,19450,small,False
7307,6.590437173843384,4677.000000000012,1,2,1576,79,1,19450,small,False
7308,5.919022083282471,4398.599999999991,1,2,40,184,1,19500,small,False
7309,4.547008275985718,3002.7999999999815,1,2,40,184,1,18100,small,False
7310,1.3322067260742188,991.4000000000017,1,1,40,79,1,0,small,False
7311,1.4179868698120117,1272.3999999999987,1,1,1320,79,1,300,small,False
7312,24.03123164176941,2853.999999999828,1,2,978,143,2,19400,small,False
7313,2.518970012664795,2252.7999999999906,1,1,1320,79,1,900,small,False
7314,22.929089784622192,1737.999999999828,1,1,2978,175,2,1100,small,False
7315,0.3280935287475586,178.7999999999999,1,1,40,79,1,0,small,False
7316,2.5026755332946777,2275.3999999999905,1,1,1320,79,1,700,small,False
7317,23.86894416809082,2858.999999999828,1,2,978,143,2,22800,small,False
7318,8.58545470237732,3800.5999999999503,1,2,40,184,1,17000,small,False
7319,6.224303483963013,4581.800000000001,1,2,1576,84,1,19700,small,False
7320,2.5363166332244873,2237.1999999999903,1,1,1320,79,1,900,small,False
7321,1.9912357330322266,1854.1999999999944,1,1,1320,79,1,700,small,False
7322,4.418123245239258,3072.5999999999835,1,2,40,199,1,21500,small,False
7323,6.699836492538452,3651.799999999967,1,2,40,195,1,17400,small,False
7324,1.2202796936035156,1092.0000000000005,1,1,40,84,1,100,small,False
7325,5.092514991760254,3774.799999999978,1,2,40,199,1,18750,small,False
7326,1.6870794296264648,1468.199999999997,1,1,1320,93,1,300,small,False
7327,2.6428945064544678,2265.5999999999894,1,1,1320,79,1,200,small,False
7328,5.722020149230957,4332.999999999986,1,2,40,189,1,22500,small,False
7329,1.2245385646820068,1093.0000000000005,1,1,40,84,1,100,small,False
7330,8.421454668045044,4320.5999999999685,1,2,40,199,1,18550,small,False
7331,5.134035587310791,3753.1999999999775,1,2,39,184,1,19750,small,False
7332,11.66307806968689,4403.000000000166,1,2,1576,79,1,19550,small,False
7333,1.8677849769592285,1603.599999999996,1,1,1320,84,1,500,small,False
7334,0.8740205764770508,551.0000000000007,1,1,40,79,1,0,small,False
7335,0.8890509605407715,516.0000000000008,1,1,40,93,1,0,small,False
7336,24.551631212234497,3613.000000000199,1,2,1731,79,2,20250,small,False
7337,1.5379431247711182,1257.7999999999988,1,1,1320,79,1,100,small,False
7338,5.318450689315796,3758.7999999999765,1,2,40,195,1,20400,small,False
7339,6.459367275238037,3216.599999999967,1,2,39,189,1,18950,small,False
7340,23.251020431518555,1673.999999999828,1,1,2914,111,2,900,small,False
7341,24.410685300827026,2859.999999999828,1,2,978,143,2,19350,small,False
7342,5.970891952514648,4325.199999999985,1,2,40,184,1,22400,small,False
7343,1.9966678619384766,1739.999999999995,1,1,1320,93,1,400,small,False
7344,2.017448902130127,1804.9999999999945,1,1,1320,93,1,400,small,False
7345,5.121299505233765,3764.199999999978,1,2,40,189,1,18850,small,False
7346,2.487665891647339,1468.3999999999958,1,1,1320,84,1,1000,small,False
7347,6.120105743408203,3697.1999999999703,1,2,40,184,1,18350,small,False
7348,24.428242683410645,2859.9999999998286,1,2,978,143,2,19850,small,False
7349,7.291125059127808,4967.2000000000235,1,2,1576,79,1,23550,small,False
7350,11.055277347564697,5095.2000000000735,1,2,1576,79,1,20350,small,False
7351,5.664592981338501,3969.7999999999743,1,2,40,184,1,18850,small,False
7352,11.250657796859741,5062.9999999999845,1,2,1576,79,1,19400,small,False
7353,9.559704303741455,4438.200000000099,1,2,1576,79,1,19900,small,False
7354,5.6738646030426025,3716.799999999973,1,2,40,184,1,20400,small,False
7355,7.6780781745910645,3607.599999999957,1,2,40,184,1,19400,small,False
7356,5.107620000839233,3684.9999999999777,1,2,40,189,1,19350,small,False
7357,8.415066957473755,4282.999999999964,1,2,40,189,1,17500,small,False
7358,5.1611034870147705,3497.7999999999784,1,2,40,195,1,22100,small,False
7359,2.883122682571411,2535.9999999999877,1,1,1320,84,1,500,small,False
7360,4.993801593780518,3736.799999999979,1,2,40,199,1,19450,small,False
7361,5.782840967178345,3783.5999999999726,1,2,40,199,1,19500,small,False
7362,1.6809144020080566,1498.7999999999972,1,1,1319,79,1,600,small,False
7363,1.1458373069763184,1003.4000000000013,1,1,40,79,1,200,small,False
7364,2.216661214828491,1823.5999999999938,1,1,1320,79,1,500,small,False
7365,4.396137237548828,3034.799999999984,1,2,39,189,1,21100,small,False
7366,5.223814010620117,3680.1999999999775,1,2,40,184,1,18750,small,False
7367,1.2389311790466309,966.6000000000014,1,1,40,89,1,300,small,False
7368,11.319791316986084,5048.400000000135,1,2,1576,84,1,18550,small,False
7369,6.463553190231323,3694.799999999967,1,2,40,184,1,18400,small,False
7370,2.514235496520996,2240.79999999999,1,1,1320,89,1,600,small,False
7371,5.906450033187866,3690.799999999978,1,2,40,199,1,18100,small,False
7372,1.4769740104675293,1242.5999999999985,1,1,1319,79,1,200,small,False
7373,5.3964033126831055,3710.1999999999757,1,2,40,199,1,18900,small,False
7374,5.57646918296814,3764.9999999999745,1,2,39,195,1,18400,small,False
7375,13.271297693252563,3248.7999999999115,1,2,39,184,1,11100,small,False
7376,3.682009696960449,2168.999999999984,1,1,1320,93,1,0,small,False
7377,1.750307559967041,1470.3999999999971,1,1,1320,93,1,600,small,False
7378,22.79100513458252,985.9999999998394,1,1,2226,79,2,600,small,False
7379,5.317949056625366,3742.199999999976,1,2,40,189,1,19950,small,False
7380,6.093759059906006,4422.199999999991,1,2,40,195,1,19450,small,False
7381,2.8644859790802,2218.599999999988,1,1,1320,79,1,700,small,False
7382,5.85205864906311,3674.5999999999776,1,2,40,195,1,18250,small,False
7383,5.30517578125,3681.9999999999764,1,2,40,195,1,18850,small,False
7384,3.1005165576934814,2197.9999999999864,1,1,1320,93,1,1000,small,False
7385,2.228965997695923,1817.5999999999929,1,1,1320,84,1,200,small,False
7386,2.1378583908081055,1560.1999999999969,1,1,1320,79,1,500,small,False
7387,2.1793453693389893,1769.3999999999953,1,1,1320,84,1,200,small,False
7388,1.3151719570159912,959.8000000000019,1,1,40,79,1,300,small,False
7389,17.602067232131958,1446.3999999998732,1,1,1320,79,1,400,small,False
7390,2.060086965560913,1826.5999999999947,1,1,1320,84,1,700,small,False
7391,5.350675582885742,3745.9999999999754,1,2,39,195,1,19250,small,False
7392,0.38502001762390137,168.59999999999988,1,1,40,93,1,200,small,False
7393,17.12957000732422,4151.799999999898,1,2,1576,79,1,11050,small,False
7394,5.205643177032471,3803.3999999999774,1,2,40,199,1,18650,small,False
7395,5.177381753921509,3790.599999999977,1,2,40,195,1,19050,small,False
7396,5.234265565872192,3672.799999999977,1,2,40,184,1,19550,small,False
7397,1.3092923164367676,962.6000000000017,1,1,40,89,1,100,small,False
7398,4.999400854110718,3780.5999999999776,1,2,40,199,1,18600,small,False
7399,6.872335195541382,5045.400000000019,1,2,1576,79,1,21050,small,False
7400,8.207603693008423,3559.999999999955,1,2,40,195,1,16100,small,False
7401,4.24854302406311,3089.999999999984,1,2,40,199,1,19100,small,False
7402,1.9272398948669434,1610.1999999999962,1,1,1320,84,1,300,small,False
7403,5.563758134841919,4156.999999999979,1,2,40,199,1,18900,small,False
7404,5.581831455230713,4001.999999999977,1,2,40,199,1,19200,small,False
7405,0.7389998435974121,553.4000000000005,1,1,40,84,1,100,small,False
7406,0.6978368759155273,554.8000000000006,1,1,40,84,1,400,small,False
7407,4.478922367095947,3036.9999999999836,1,2,39,195,1,19650,small,False
7408,1.1428580284118652,991.8000000000014,1,1,40,79,1,300,small,False
7409,1.4899265766143799,1284.599999999999,1,1,1320,79,1,200,small,False
7410,5.2215492725372314,3749.199999999977,1,2,40,199,1,18950,small,False
7411,5.476452112197876,3746.599999999975,1,2,40,184,1,18900,small,False
7412,5.4585041999816895,3765.3999999999755,1,2,39,189,1,19200,small,False
7413,4.463548183441162,3068.999999999984,1,2,40,199,1,21600,small,False
7414,6.998290538787842,5042.800000000023,1,2,1576,89,1,19800,small,False
7415,11.057324647903442,3496.59999999993,1,2,40,199,1,19400,small,False
7416,5.323335886001587,3804.399999999977,1,2,40,199,1,22700,small,False
7417,5.422588348388672,4001.7999999999756,1,2,40,195,1,20450,small,False
7418,6.1727986335754395,3702.7999999999693,1,2,40,184,1,18650,small,False
7419,5.5137434005737305,3755.1999999999753,1,2,40,189,1,21550,small,False
7420,1.5279264450073242,1289.199999999999,1,1,1320,79,1,200,small,False
7421,20.233864545822144,3703.39999999986,1,2,1648,138,1,12400,small,False
7422,5.097735643386841,3774.799999999978,1,2,40,199,1,19250,small,False
7423,5.423608064651489,3994.399999999976,1,2,40,189,1,20750,small,False
7424,2.1076974868774414,1735.399999999995,1,1,1320,79,1,100,small,False
7425,1.9654250144958496,1599.1999999999957,1,1,1320,84,1,400,small,False
7426,1.922433614730835,1338.5999999999995,1,1,1320,79,1,300,small,False
7427,5.05982232093811,3721.599999999978,1,2,40,199,1,19350,small,False
7428,2.97102427482605,2238.3999999999883,1,1,1320,84,1,300,small,False
7429,11.694244384765625,4274.999999999969,1,2,1576,79,1,22900,small,False
7430,5.124772548675537,3811.9999999999777,1,2,40,199,1,19500,small,False
7431,6.395118713378906,4407.399999999989,1,2,40,195,1,19150,small,False
7432,6.020221710205078,3682.3999999999696,1,2,40,199,1,17900,small,False
7433,1.2310454845428467,986.8000000000014,1,1,40,79,1,200,small,False
7434,7.158670902252197,3888.999999999962,1,2,39,184,1,20800,small,False
7435,22.83695149421692,1673.999999999829,1,1,2914,111,2,400,small,False
7436,5.342183589935303,3684.799999999978,1,2,39,184,1,22800,small,False
7437,5.301320552825928,3669.5999999999754,1,2,40,184,1,19950,small,False
7438,9.797981262207031,3487.1999999999407,1,2,40,199,1,16650,small,False
7439,2.054741382598877,1820.3999999999942,1,1,1320,93,1,700,small,False
7440,6.946286201477051,3695.3999999999633,1,2,40,195,1,17850,small,False
7441,2.3299436569213867,1580.5999999999958,1,1,1320,84,1,300,small,False
7442,4.188199281692505,3082.799999999984,1,2,40,199,1,19150,small,False
7443,2.185849189758301,1819.3999999999933,1,1,1320,79,1,1000,small,False
7444,4.299689531326294,3032.1999999999834,1,2,39,189,1,21500,small,False
7445,5.789975881576538,3693.1999999999725,1,2,40,199,1,18350,small,False
7446,1.8351073265075684,1633.3999999999962,1,1,1320,84,1,700,small,False
7447,0.6870315074920654,527.8000000000006,1,1,40,93,1,0,small,False
7448,7.269276857376099,3580.5999999999603,1,2,40,189,1,17200,small,False
7449,6.187117099761963,4039.39999999997,1,2,40,184,1,18850,small,False
7450,5.182206153869629,3000.799999999976,1,2,39,195,1,17850,small,False
7451,4.506210088729858,3020.199999999982,1,2,39,189,1,19450,small,False
7452,5.168243408203125,3734.599999999977,1,2,40,184,1,20450,small,False
7453,6.575950860977173,4361.199999999985,1,2,40,184,1,20250,small,False
7454,12.131289958953857,4077.599999999921,1,2,40,195,1,14700,small,False
7455,5.011126279830933,3715.3999999999787,1,2,40,189,1,19600,small,False
7456,11.115856170654297,3429.7999999999306,1,2,40,199,1,19300,small,False
7457,5.854971170425415,4355.599999999987,1,2,40,184,1,18850,small,False
7458,4.348682641983032,3027.399999999984,1,2,40,184,1,17850,small,False
7459,5.667426586151123,3696.9999999999736,1,2,40,195,1,19050,small,False
7460,5.818026781082153,4398.99999999999,1,2,40,184,1,19250,small,False
7461,0.7349905967712402,556.8000000000006,1,1,40,79,1,200,small,False
7462,1.993135690689087,1822.3999999999944,1,1,1320,93,1,700,small,False
7463,2.4895007610321045,1726.7999999999954,1,1,1319,79,1,400,small,False
7464,5.176018953323364,3802.3999999999764,1,2,40,199,1,21250,small,False
7465,7.133708715438843,4533.200000000028,1,2,1576,84,1,19250,small,False
7466,4.854585409164429,3767.399999999978,1,2,40,184,1,18850,small,False
7467,1.4787626266479492,1241.799999999999,1,1,1320,93,1,300,small,False
7468,5.385025978088379,4143.999999999979,1,2,40,195,1,19800,small,False
7469,5.041846990585327,3733.799999999978,1,2,40,184,1,19450,small,False
7470,5.287360191345215,3699.399999999978,1,2,40,189,1,22500,small,False
7471,0.7417080402374268,556.4000000000007,1,1,40,84,1,200,small,False
7472,2.4191606044769287,1197.2000000000014,1,1,1320,79,1,100,small,False
7473,5.344074487686157,3678.5999999999763,1,2,40,184,1,20250,small,False
7474,5.006840467453003,3745.799999999979,1,2,40,199,1,19100,small,False
7475,7.732295036315918,3791.3999999999583,1,2,40,184,1,17800,small,False
7476,1.5021429061889648,1357.7999999999984,1,1,1320,84,1,200,small,False
7477,5.0668792724609375,3692.7999999999774,1,2,40,184,1,19250,small,False
7478,6.632949590682983,4847.2000000000135,1,2,1575,79,1,19150,small,False
7479,11.89437222480774,3367.1999999999225,1,2,40,199,1,12700,small,False
7480,2.130545139312744,1828.999999999994,1,1,1320,84,1,400,small,False
7481,2.325882911682129,1754.9999999999945,1,1,1320,79,1,400,small,False
7482,0.905071496963501,667.200000000001,1,1,40,79,1,100,small,False
7483,9.046100378036499,3918.599999999947,1,2,40,189,1,19100,small,False
7484,7.0815269947052,4870.000000000015,1,2,1576,79,1,20450,small,False
7485,2.8674380779266357,2526.799999999989,1,1,1320,84,1,900,small,False
7486,8.373274087905884,4564.600000000009,1,2,1576,79,1,19200,small,False
7487,7.1843531131744385,5289.400000000031,1,2,1576,79,1,19700,small,False
7488,8.457810401916504,3585.79999999995,1,2,40,184,1,16300,small,False
7489,6.3078906536102295,4435.199999999991,1,2,1576,79,1,23000,small,False
7490,5.721210718154907,3672.799999999972,1,2,40,189,1,18650,small,False
7491,3.2513363361358643,1724.7999999999972,1,1,1320,93,1,500,small,False
7492,6.143597364425659,4414.3999999999905,1,2,40,189,1,19750,small,False
7493,0.8830492496490479,558.8000000000009,1,1,40,79,1,100,small,False
7494,24.09403085708618,2860.999999999828,1,2,979,185,2,17850,small,False
7495,0.7135872840881348,527.8000000000006,1,1,40,93,1,0,small,False
7496,2.270785093307495,1753.1999999999953,1,1,1320,84,1,400,small,False
7497,5.039865493774414,3731.999999999978,1,2,40,199,1,19550,small,False
7498,2.9682068824768066,1288.4000000000017,1,1,1320,84,1,200,small,False
7499,7.067657947540283,4338.399999999974,1,2,40,199,1,18150,small,False
7500,1.9815948009490967,1566.7999999999956,1,1,1320,93,1,200,small,False
7501,24.281208038330078,2357.999999999828,1,2,482,79,2,21500,small,False
7502,2.0261685848236084,1754.999999999995,1,1,1320,89,1,600,small,False
7503,22.929513692855835,1753.999999999828,1,1,2994,191,2,600,small,False
7504,1.4795506000518799,1258.199999999999,1,1,1320,84,1,300,small,False
7505,1.5724425315856934,1263.3999999999987,1,1,1320,79,1,200,small,False
7506,9.98138952255249,4486.9999999999845,1,2,1576,89,1,17050,small,False
7507,5.274771213531494,3780.399999999976,1,2,40,195,1,19850,small,False
7508,5.929685592651367,4437.59999999999,1,2,40,199,1,19550,small,False
7509,4.346871852874756,3058.7999999999824,1,2,40,199,1,18300,small,False
7510,6.47008204460144,4676.600000000007,1,2,1576,89,1,19500,small,False
7511,5.331040620803833,3794.599999999976,1,2,40,199,1,18450,small,False
7512,6.661418437957764,4384.399999999981,1,2,40,195,1,20950,small,False
7513,1.8110840320587158,1268.3999999999996,1,1,1320,79,1,500,small,False
7514,14.250214099884033,3983.1999999999043,1,2,40,195,1,11750,small,False
7515,5.840212106704712,4418.999999999988,1,2,40,189,1,19200,small,False
7516,5.169952869415283,3728.3999999999764,1,2,40,199,1,20150,small,False
7517,1.9453375339508057,1589.7999999999956,1,1,1320,93,1,600,small,False
7518,6.6856629848480225,4652.000000000009,1,2,1576,79,1,19450,small,False
7519,10.061346292495728,4174.999999999988,1,2,40,184,1,15500,small,False
7520,12.110254049301147,3330.9999999999277,1,2,39,184,1,12600,small,False
7521,5.961414575576782,4406.799999999989,1,2,40,189,1,19500,small,False
7522,22.882452249526978,1721.9999999998286,1,1,2962,159,2,500,small,False
7523,5.221501588821411,3781.399999999977,1,2,40,199,1,18750,small,False
7524,24.843958377838135,2235.999999999828,1,2,354,79,2,21700,small,False
7525,6.138711929321289,4331.999999999983,1,2,40,199,1,19000,small,False
7526,6.3929221630096436,4430.999999999991,1,2,40,199,1,20950,small,False
7527,22.915890216827393,985.9999999998362,1,1,2226,79,2,100,small,False
7528,5.853571653366089,4435.599999999991,1,2,40,195,1,19450,small,False
7529,6.3166704177856445,3394.1999999999675,1,2,40,184,1,17650,small,False
7530,4.399296998977661,3048.599999999984,1,2,39,195,1,18550,small,False
7531,1.5006077289581299,1289.599999999999,1,1,1320,79,1,100,small,False
7532,7.797687768936157,4968.200000000051,1,2,1576,79,1,20050,small,False
7533,5.7721781730651855,4442.199999999992,1,2,40,195,1,19450,small,False
7534,10.212770462036133,4211.199999999948,1,2,40,199,1,16250,small,False
7535,22.95680856704712,1129.999999999828,1,1,2370,95,2,900,small,False
7536,6.571205377578735,4081.799999999968,1,2,40,195,1,18400,small,False
7537,1.5925605297088623,1211.399999999999,1,1,1319,79,1,200,small,False
7538,2.551032066345215,2242.599999999991,1,1,1320,89,1,600,small,False
7539,9.551125764846802,4302.200000000061,1,2,1576,79,1,18250,small,False
7540,9.182857036590576,4263.399999999955,1,2,1576,84,1,15950,small,False
7541,1.9545516967773438,1585.5999999999954,1,1,1320,84,1,300,small,False
7542,5.016692638397217,3052.199999999983,1,2,40,199,1,20400,small,False
7543,2.11479115486145,1764.599999999995,1,1,1319,79,1,800,small,False
7544,3.83895206451416,418.60000000000673,1,1,40,79,1,400,small,False
7545,11.374901533126831,5707.600000000129,1,3,40,89,1,35800,small,False
7546,24.703680515289307,2261.9999999998286,1,2,386,79,2,21300,small,False
7547,9.504563808441162,4254.799999999956,1,2,40,199,1,16600,small,False
7548,5.5632054805755615,3724.5999999999744,1,2,40,189,1,18600,small,False
7549,2.1763062477111816,1557.9999999999955,1,1,1320,93,1,400,small,False
7550,14.689542293548584,3204.1999999999025,1,2,40,184,1,22900,small,False
7551,8.39311146736145,3609.5999999999513,1,2,40,199,1,16550,small,False
7552,1.2122523784637451,983.4000000000011,1,1,40,79,1,200,small,False
7553,2.4118897914886475,1724.9999999999939,1,1,1320,79,1,400,small,False
7554,1.1822926998138428,969.4000000000011,1,1,40,89,1,100,small,False
7555,7.036444187164307,4287.799999999974,1,2,40,199,1,18000,small,False
7556,13.075603008270264,4073.5999999999153,1,2,40,199,1,14050,small,False
7557,4.886908292770386,3535.5999999999804,1,2,40,199,1,21900,small,False
7558,5.853877067565918,4346.39999999999,1,2,40,184,1,18750,small,False
7559,6.313949108123779,2055.99999999996,1,1,1320,84,1,100,small,False
7560,16.37979292869568,3862.599999999886,1,2,40,195,1,9650,small,False
7561,6.585326671600342,4303.999999999977,1,2,40,195,1,18400,small,False
7562,0.34998321533203125,206.7999999999999,1,1,39,79,1,200,small,False
7563,15.67155647277832,3450.3999999998937,1,2,40,195,1,18950,small,False
7564,3.0830881595611572,2217.39999999999,1,1,1320,89,1,0,small,False
7565,1.4813611507415771,1324.9999999999982,1,1,1320,93,1,200,small,False
7566,5.864971876144409,4443.799999999991,1,2,40,199,1,20150,small,False
7567,5.884389638900757,4347.599999999986,1,2,40,184,1,20050,small,False
7568,5.96239709854126,4400.999999999992,1,2,39,184,1,19750,small,False
7569,6.06048846244812,2357.599999999962,1,1,1320,79,1,1000,small,False
7570,24.109387636184692,2267.999999999835,1,2,386,79,2,21800,small,False
7571,9.412591457366943,4154.599999999986,1,2,40,199,1,17750,small,False
7572,7.223966836929321,1983.799999999952,1,1,1319,79,1,700,small,False
7573,1.5488784313201904,1323.7999999999984,1,1,1320,93,1,100,small,False
7574,2.0149757862091064,1815.1999999999944,1,1,1320,93,1,500,small,False
7575,7.261127233505249,5261.400000000035,1,2,1575,79,1,19450,small,False
7576,1.7865478992462158,1340.5999999999992,1,1,1320,84,1,200,small,False
7577,5.627885341644287,3725.599999999972,1,2,40,189,1,18850,small,False
7578,6.649996280670166,4746.600000000017,1,2,1576,79,1,20400,small,False
7579,23.07567548751831,2827.599999999837,1,2,40,195,1,22700,small,False
7580,6.060823202133179,4325.399999999981,1,2,40,195,1,19100,small,False
7581,5.6475989818573,4116.399999999977,1,2,40,189,1,18950,small,False
7582,2.1318631172180176,1841.3999999999949,1,1,1320,84,1,600,small,False
7583,1.1931445598602295,953.4000000000012,1,1,40,79,1,200,small,False
7584,5.939040660858154,4382.99999999999,1,2,39,184,1,19000,small,False
7585,2.756892204284668,2211.399999999989,1,1,1319,79,1,900,small,False
7586,5.012320041656494,3687.3999999999774,1,2,39,184,1,18950,small,False
7587,5.383265018463135,3782.1999999999757,1,2,40,195,1,20050,small,False
7588,9.698769092559814,3554.199999999944,1,2,40,199,1,20650,small,False
7589,21.030041694641113,3639.1999999998498,1,2,1646,127,1,5500,small,False
7590,1.1634151935577393,1000.8000000000012,1,1,40,79,1,100,small,False
7591,7.286030054092407,5045.600000000018,1,2,1576,79,1,19400,small,False
7592,1.4246907234191895,1257.599999999999,1,1,1320,79,1,200,small,False
7593,5.239484071731567,3998.5999999999763,1,2,40,189,1,19800,small,False
7594,0.7510113716125488,525.0000000000007,1,1,40,93,1,0,small,False
7595,1.3669049739837646,974.400000000002,1,1,40,79,1,300,small,False
7596,8.415257453918457,4576.0000000000055,1,2,1576,79,1,18900,small,False
7597,6.77705192565918,4664.600000000001,1,2,1576,89,1,18550,small,False
7598,20.222854137420654,2653.799999999855,1,2,40,189,1,5100,small,False
7599,7.309093236923218,5023.20000000003,1,2,1576,79,1,20100,small,False
7600,9.497739791870117,4575.800000000096,1,2,1576,79,1,20100,small,False
7601,5.2057952880859375,3739.799999999977,1,2,40,189,1,19550,small,False
7602,5.404386520385742,3669.599999999977,1,2,40,184,1,22200,small,False
7603,5.725587606430054,3645.5999999999735,1,2,40,189,1,18800,small,False
7604,4.717845916748047,3547.9999999999804,1,2,40,199,1,18700,small,False
7605,6.673468351364136,4686.400000000007,1,2,1576,89,1,20000,small,False
7606,9.849086284637451,4145.799999999947,1,2,40,184,1,16200,small,False
7607,2.197133779525757,921.6000000000035,1,1,40,93,1,100,small,False
7608,10.801280736923218,4199.599999999948,1,2,40,199,1,18400,small,False
7609,7.100748538970947,4642.000000000012,1,2,1576,89,1,19500,small,False
7610,1.1228737831115723,969.8000000000012,1,1,40,79,1,300,small,False
7611,0.3330724239349365,179.7999999999999,1,1,39,79,1,0,small,False
7612,0.707111120223999,527.4000000000007,1,1,40,93,1,0,small,False
7613,5.4813597202301025,3757.9999999999764,1,2,40,184,1,22900,small,False
7614,6.315641164779663,4678.200000000004,1,2,1576,89,1,18900,small,False
7615,1.1921377182006836,983.8000000000012,1,1,40,79,1,100,small,False
7616,22.736835956573486,1753.999999999828,1,1,2994,191,2,1000,small,False
7617,1.1810126304626465,1006.2000000000013,1,1,40,79,1,300,small,False
7618,2.1120121479034424,1732.7999999999936,1,1,1320,93,1,500,small,False
7619,5.500787973403931,3699.9999999999745,1,2,40,195,1,18700,small,False
7620,1.5997908115386963,1350.7999999999986,1,1,1320,84,1,300,small,False
7621,5.567595720291138,4341.599999999986,1,2,40,195,1,19000,small,False
7622,2.9046707153320312,2208.7999999999884,1,1,1320,93,1,400,small,False
7623,1.4668567180633545,1254.399999999999,1,1,1320,84,1,100,small,False
7624,0.738999605178833,532.2000000000007,1,1,40,93,1,200,small,False
7625,2.0298843383789062,1823.9999999999948,1,1,1319,79,1,1000,small,False
7626,6.01714563369751,3249.7999999999715,1,2,40,189,1,22100,small,False
7627,5.971723794937134,3485.9999999999736,1,2,40,199,1,21400,small,False
7628,5.476319074630737,3788.9999999999745,1,2,40,199,1,20450,small,False
7629,5.775697708129883,4123.399999999976,1,2,40,195,1,19050,small,False
7630,5.871358633041382,4427.999999999992,1,2,40,195,1,19500,small,False
7631,1.1533150672912598,979.8000000000012,1,1,40,84,1,100,small,False
7632,6.842270612716675,4392.599999999981,1,2,40,199,1,19000,small,False
7633,5.07398247718811,3677.5999999999776,1,2,40,184,1,19550,small,False
7634,1.804581880569458,1592.1999999999962,1,1,1319,79,1,100,small,False
7635,1.1975607872009277,1058.6000000000004,1,1,40,93,1,100,small,False
7636,5.884303092956543,4428.199999999993,1,2,40,195,1,19550,small,False
7637,1.247687578201294,968.4000000000011,1,1,40,89,1,300,small,False
7638,21.517655849456787,2920.599999999848,1,2,40,204,1,18800,small,False
7639,6.068840980529785,4330.599999999982,1,2,40,195,1,21900,small,False
7640,1.484882116317749,1244.3999999999983,1,1,1320,84,1,400,small,False
7641,5.6802122592926025,3740.199999999975,1,2,40,189,1,22400,small,False
7642,3.8688507080078125,2468.799999999992,1,1,1320,84,1,700,small,False
7643,5.666790723800659,4340.799999999984,1,2,40,195,1,19250,small,False
7644,5.674648761749268,3712.9999999999714,1,2,40,184,1,18800,small,False
7645,10.08372688293457,3485.599999999939,1,2,40,184,1,18700,small,False
7646,5.425408601760864,3749.7999999999756,1,2,40,195,1,21700,small,False
7647,0.8098418712615967,651.4000000000009,1,1,40,79,1,200,small,False
7648,3.096306324005127,2200.5999999999913,1,1,1320,93,1,400,small,False
7649,23.807634353637695,2229.999999999828,1,2,354,79,2,18400,small,False
7650,1.9321610927581787,1571.3999999999962,1,1,1320,93,1,100,small,False
7651,6.418886184692383,4400.399999999981,1,2,1576,79,1,18750,small,False
7652,0.7708132266998291,563.2000000000007,1,1,40,79,1,200,small,False
7653,1.1173815727233887,964.8000000000012,1,1,40,89,1,300,small,False
7654,1.1289207935333252,975.8000000000012,1,1,40,79,1,500,small,False
7655,24.479607105255127,2853.999999999828,1,2,978,143,2,22300,small,False
7656,20.439066410064697,4126.000000000091,1,2,1575,79,1,17000,small,False
7657,11.660816669464111,1784.800000000007,1,1,1320,84,1,1100,small,False
7658,5.8178136348724365,3749.599999999973,1,2,40,195,1,18700,small,False
7659,5.628463506698608,3773.5999999999744,1,2,40,195,1,20150,small,False
7660,5.40905499458313,3764.399999999977,1,2,40,199,1,19950,small,False
7661,5.099277496337891,3740.5999999999785,1,2,40,199,1,19050,small,False
7662,0.8600003719329834,596.8000000000009,1,1,40,84,1,200,small,False
7663,10.445478677749634,4194.399999999942,1,2,39,195,1,15500,small,False
7664,5.36796498298645,3798.799999999978,1,2,39,195,1,22600,small,False
7665,0.3660120964050293,178.7999999999999,1,1,39,79,1,0,small,False
7666,24.298354148864746,4557.000000000559,1,2,2675,193,2,19900,small,False
7667,0.3810617923736572,191.79999999999987,1,1,40,84,1,0,small,False
7668,0.7460794448852539,570.0000000000008,1,1,40,79,1,200,small,False
7669,0.679757833480835,523.8000000000006,1,1,40,93,1,0,small,False
7670,7.563361406326294,5255.6000000000295,1,2,1576,79,1,20250,small,False
7671,0.33199596405029297,179.7999999999999,1,1,40,79,1,0,small,False
7672,14.32269287109375,4005.9999999999063,1,2,40,199,1,22900,small,False
7673,0.8861184120178223,646.8000000000009,1,1,40,79,1,0,small,False
