Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
746,0,0.7720863819122314,223.48,1,1,40,79,1,0,small,False
747,0,0.7473905086517334,223.48,1,1,40,79,1,0,small,False
748,0,0.7458169460296631,223.48,1,1,40,79,1,0,small,False
749,0,0.7222788333892822,223.48,1,1,40,79,1,0,small,False
750,0,0.7164201736450195,223.48,1,1,40,79,1,0,small,False
751,0,0.7085163593292236,223.48,1,1,40,79,1,0,small,False
752,0,0.7174220085144043,223.48,1,1,40,79,1,0,small,False
753,0,0.7482607364654541,223.48,1,1,40,79,1,0,small,False
754,0,0.7418234348297119,223.48,1,1,40,79,1,0,small,False
755,0,0.7968337535858154,223.48,1,1,40,79,1,0,small,False
756,0,0.727165937423706,223.48,1,1,40,79,1,0,small,False
757,0,0.7313597202301025,223.48,1,1,40,79,1,0,small,False
758,0,0.7183666229248047,223.48,1,1,40,79,1,0,small,False
759,0,0.7344751358032227,223.48,1,1,40,79,1,0,small,False
760,0,0.7833747863769531,223.48,1,1,40,79,1,0,small,False
761,0,0.7469749450683594,223.48,1,1,40,79,1,0,small,False
762,0,0.748199462890625,223.48,1,1,40,79,1,0,small,False
763,0,0.7314846515655518,223.48,1,1,40,79,1,0,small,False
764,0,0.7301182746887207,223.48,1,1,40,79,1,0,small,False
765,0,0.7453362941741943,223.48,1,1,40,79,1,0,small,False
766,0,0.7418837547302246,223.48,1,1,40,79,1,0,small,False
767,0,0.7482278347015381,223.48,1,1,40,79,1,0,small,False
768,0,0.7478852272033691,223.48,1,1,40,79,1,0,small,False
769,0,0.8186788558959961,223.48,1,1,40,79,1,0,small,False
770,0,0.7724654674530029,223.48,1,1,40,79,1,0,small,False
771,0,0.7608106136322021,223.48,1,1,40,79,1,0,small,False
772,0,0.7282133102416992,223.48,1,1,40,79,1,0,small,False
773,0,0.7232668399810791,223.48,1,1,40,79,1,0,small,False
774,0,0.729529857635498,223.48,1,1,40,79,1,0,small,False
775,0,0.7369816303253174,223.48,1,1,40,79,1,0,small,False
776,0,0.729625940322876,223.48,1,1,40,79,1,0,small,False
777,0,0.7343780994415283,223.48,1,1,40,79,1,0,small,False
778,0,0.7191812992095947,223.48,1,1,40,79,1,0,small,False
779,0,0.7989928722381592,223.48,1,1,40,79,1,0,small,False
780,0,0.7771122455596924,223.48,1,1,40,79,1,0,small,False
781,0,0.7556719779968262,223.48,1,1,40,79,1,0,small,False
782,0,0.7254204750061035,223.48,1,1,40,79,1,0,small,False
783,0,0.7500746250152588,223.48,1,1,40,79,1,0,small,False
784,0,0.6955099105834961,223.48,1,1,40,79,1,0,small,False
785,0,0.673516035079956,223.48,1,1,40,79,1,0,small,False
786,0,0.7457261085510254,223.48,1,1,40,79,1,0,small,False
787,0,0.6999611854553223,223.48,1,1,40,79,1,0,small,False
788,0,0.670264720916748,223.48,1,1,40,79,1,0,small,False
789,0,0.6521024703979492,223.48,1,1,40,79,1,0,small,False
790,0,0.6398353576660156,223.48,1,1,40,79,1,0,small,False
791,0,0.7433319091796875,223.48,1,1,40,79,1,0,small,False
792,0,0.7194552421569824,223.48,1,1,40,79,1,0,small,False
793,0,0.7403490543365479,223.48,1,1,40,79,1,0,small,False
794,0,0.8265464305877686,223.48,1,1,40,79,1,0,small,False
795,0,0.7272653579711914,223.48,1,1,40,79,1,0,small,False
796,0,0.7295241355895996,223.48,1,1,40,79,1,0,small,False
